var_name,var_type,value,fractional_flag
Y_Patch2_Spinach,C,0.0,False
Y_Patch2_Tomatoes,C,0.0,False
Y_Patch3_Beef,C,0.0,False
Y_Patch3_Chicken,C,0.0,False
Y_Patch3_Egg,C,0.0,False
Y_Patch3_Lamb,C,0.0,False
Y_Patch3_Pork,C,0.0,False
Y_Patch3_Apple,C,0.0,False
Y_Patch3_Avocado,C,0.0,False
Y_Patch3_Banana,C,0.0,False
Y_Patch3_Durian,C,0.0,False
Y_Patch3_Guava,C,0.0,False
Y_Patch3_Mango,C,0.0,False
Y_Patch3_Orange,C,0.0,False
Y_Patch3_Papaya,C,0.0,False
Y_Patch3_Watermelon,C,0.0,False
Y_Patch3_Chickpeas,C,0.0,False
Y_Patch3_Peanuts,C,0.0,False
Y_Patch3_Tempeh,C,0.0,False
Y_Patch3_Tofu,C,0.0,False
Y_Patch3_Corn,C,0.0,False
Y_Patch3_Potato,C,0.0,False
Y_Patch3_Cabbage,C,0.0,False
Y_Patch3_Cucumber,C,0.0,False
Y_Patch3_Eggplant,C,0.0,False
Y_Patch3_Long_bean,C,0.0,False
Y_Patch3_Pumpkin,C,0.0,False
Y_Patch3_Spinach,C,1.0,False
Y_Patch3_Tomatoes,C,0.0,False
Y_Patch4_Beef,C,0.0,False
Y_Patch4_Chicken,C,0.0,False
Y_Patch4_Egg,C,0.0,False
Y_Patch4_Lamb,C,0.0,False
Y_Patch4_Pork,C,0.0,False
Y_Patch4_Apple,C,0.0,False
Y_Patch4_Avocado,C,0.0,False
Y_Patch4_Banana,C,0.0,False
Y_Patch4_Durian,C,0.0,False
Y_Patch4_Guava,C,0.0,False
Y_Patch4_Mango,C,0.0,False
Y_Patch4_Orange,C,0.0,False
Y_Patch4_Papaya,C,0.0,False
Y_Patch4_Watermelon,C,0.0,False
Y_Patch4_Chickpeas,C,0.0,False
Y_Patch4_Peanuts,C,0.0,False
Y_Patch4_Tempeh,C,0.0,False
Y_Patch4_Tofu,C,0.0,False
Y_Patch4_Corn,C,0.0,False
Y_Patch4_Potato,C,0.0,False
Y_Patch4_Cabbage,C,0.0,False
Y_Patch4_Cucumber,C,0.0,False
Y_Patch4_Eggplant,C,0.0,False
Y_Patch4_Long_bean,C,0.0,False
Y_Patch4_Pumpkin,C,0.0,False
Y_Patch4_Spinach,C,1.0,False
Y_Patch4_Tomatoes,C,0.0,False
Y_Patch5_Beef,C,0.0,False
Y_Patch5_Chicken,C,0.0,False
Y_Patch5_Egg,C,0.0,False
Y_Patch5_Lamb,C,0.0,False
Y_Patch5_Pork,C,0.0,False
Y_Patch5_Apple,C,0.0,False
Y_Patch5_Avocado,C,0.0,False
Y_Patch5_Banana,C,0.0,False
Y_Patch5_Durian,C,0.0,False
Y_Patch5_Guava,C,0.0,False
Y_Patch5_Mango,C,0.0,False
Y_Patch5_Orange,C,0.0,False
Y_Patch5_Papaya,C,0.0,False
Y_Patch5_Watermelon,C,0.0,False
Y_Patch5_Chickpeas,C,0.0,False
Y_Patch5_Peanuts,C,0.0,False
Y_Patch5_Tempeh,C,0.0,False
Y_Patch5_Tofu,C,0.0,False
Y_Patch5_Corn,C,0.0,False
Y_Patch5_Potato,C,0.0,False
Y_Patch5_Cabbage,C,0.0,False
Y_Patch5_Cucumber,C,0.0,False
Y_Patch5_Eggplant,C,0.0,False
Y_Patch5_Long_bean,C,0.0,False
Y_Patch5_Pumpkin,C,0.0,False
Y_Patch5_Spinach,C,1.0,False
Y_Patch5_Tomatoes,C,0.0,False
Y_Patch6_Beef,C,0.0,False
Y_Patch6_Chicken,C,0.0,False
Y_Patch6_Egg,C,0.0,False
Y_Patch6_Lamb,C,0.0,False
Y_Patch6_Pork,C,0.0,False
Y_Patch6_Apple,C,0.0,False
Y_Patch6_Avocado,C,0.0,False
Y_Patch6_Banana,C,0.0,False
Y_Patch6_Durian,C,0.0,False
Y_Patch6_Guava,C,0.0,False
Y_Patch6_Mango,C,0.0,False
Y_Patch6_Orange,C,0.0,False
Y_Patch6_Papaya,C,0.0,False
Y_Patch6_Watermelon,C,0.0,False
Y_Patch6_Chickpeas,C,0.0,False
Y_Patch6_Peanuts,C,0.0,False
Y_Patch6_Tempeh,C,0.0,False
Y_Patch6_Tofu,C,0.0,False
Y_Patch6_Corn,C,0.0,False
Y_Patch6_Potato,C,0.0,False
Y_Patch6_Cabbage,C,0.0,False
Y_Patch6_Cucumber,C,0.0,False
Y_Patch6_Eggplant,C,0.0,False
Y_Patch6_Long_bean,C,0.0,False
Y_Patch6_Pumpkin,C,0.0,False
Y_Patch6_Spinach,C,1.0,False
Y_Patch6_Tomatoes,C,0.0,False
Y_Patch7_Beef,C,0.0,False
Y_Patch7_Chicken,C,0.0,False
Y_Patch7_Egg,C,0.0,False
Y_Patch7_Lamb,C,0.0,False
Y_Patch7_Pork,C,0.0,False
Y_Patch7_Apple,C,0.0,False
Y_Patch7_Avocado,C,0.0,False
Y_Patch7_Banana,C,0.0,False
Y_Patch7_Durian,C,0.0,False
Y_Patch7_Guava,C,0.0,False
Y_Patch7_Mango,C,0.0,False
Y_Patch7_Orange,C,0.0,False
Y_Patch7_Papaya,C,0.0,False
Y_Patch7_Watermelon,C,0.0,False
Y_Patch7_Chickpeas,C,0.0,False
Y_Patch7_Peanuts,C,0.0,False
Y_Patch7_Tempeh,C,0.0,False
Y_Patch7_Tofu,C,0.0,False
Y_Patch7_Corn,C,0.0,False
Y_Patch7_Potato,C,0.0,False
Y_Patch7_Cabbage,C,0.0,False
Y_Patch7_Cucumber,C,0.0,False
Y_Patch7_Eggplant,C,0.0,False
Y_Patch7_Long_bean,C,0.0,False
Y_Patch7_Pumpkin,C,0.0,False
Y_Patch7_Spinach,C,1.0,False
Y_Patch7_Tomatoes,C,0.0,False
Y_Patch8_Beef,C,0.0,False
Y_Patch8_Chicken,C,0.0,False
Y_Patch8_Egg,C,0.0,False
Y_Patch8_Lamb,C,0.0,False
Y_Patch8_Pork,C,0.0,False
Y_Patch8_Apple,C,0.0,False
Y_Patch8_Avocado,C,0.0,False
Y_Patch8_Banana,C,0.0,False
Y_Patch8_Durian,C,0.0,False
Y_Patch8_Guava,C,0.0,False
Y_Patch8_Mango,C,0.0,False
Y_Patch8_Orange,C,0.0,False
Y_Patch8_Papaya,C,0.0,False
Y_Patch8_Watermelon,C,0.0,False
Y_Patch8_Chickpeas,C,0.0,False
Y_Patch8_Peanuts,C,0.0,False
Y_Patch8_Tempeh,C,0.0,False
Y_Patch8_Tofu,C,0.0,False
Y_Patch8_Corn,C,0.0,False
Y_Patch8_Potato,C,0.0,False
Y_Patch8_Cabbage,C,0.0,False
Y_Patch8_Cucumber,C,0.0,False
Y_Patch8_Eggplant,C,0.0,False
Y_Patch8_Long_bean,C,0.0,False
Y_Patch8_Pumpkin,C,0.0,False
Y_Patch8_Spinach,C,1.0,False
Y_Patch8_Tomatoes,C,0.0,False
Y_Patch9_Beef,C,0.0,False
Y_Patch9_Chicken,C,0.0,False
Y_Patch9_Egg,C,0.0,False
Y_Patch9_Lamb,C,0.0,False
Y_Patch9_Pork,C,0.0,False
Y_Patch9_Apple,C,0.0,False
Y_Patch9_Avocado,C,0.0,False
Y_Patch9_Banana,C,0.0,False
Y_Patch9_Durian,C,0.0,False
Y_Patch9_Guava,C,0.0,False
Y_Patch9_Mango,C,0.0,False
Y_Patch9_Orange,C,0.0,False
Y_Patch9_Papaya,C,0.0,False
Y_Patch9_Watermelon,C,0.0,False
Y_Patch9_Chickpeas,C,0.0,False
Y_Patch9_Peanuts,C,0.0,False
Y_Patch9_Tempeh,C,0.0,False
Y_Patch9_Tofu,C,0.0,False
Y_Patch9_Corn,C,0.0,False
Y_Patch9_Potato,C,1.0,False
Y_Patch9_Cabbage,C,0.0,False
Y_Patch9_Cucumber,C,0.0,False
Y_Patch9_Eggplant,C,0.0,False
Y_Patch9_Long_bean,C,0.0,False
Y_Patch9_Pumpkin,C,0.0,False
Y_Patch9_Spinach,C,0.0,False
Y_Patch9_Tomatoes,C,0.0,False
Y_Patch10_Beef,C,0.0,False
Y_Patch10_Chicken,C,0.0,False
Y_Patch10_Egg,C,0.0,False
Y_Patch10_Lamb,C,0.0,False
Y_Patch10_Pork,C,0.0,False
Y_Patch10_Apple,C,0.0,False
Y_Patch10_Avocado,C,0.0,False
Y_Patch10_Banana,C,0.0,False
Y_Patch10_Durian,C,0.0,False
Y_Patch10_Guava,C,0.0,False
Y_Patch10_Mango,C,0.0,False
Y_Patch10_Orange,C,0.0,False
Y_Patch10_Papaya,C,0.0,False
Y_Patch10_Watermelon,C,0.0,False
Y_Patch10_Chickpeas,C,1.0,False
Y_Patch10_Peanuts,C,0.0,False
Y_Patch10_Tempeh,C,0.0,False
Y_Patch10_Tofu,C,0.0,False
Y_Patch10_Corn,C,0.0,False
Y_Patch10_Potato,C,0.0,False
Y_Patch10_Cabbage,C,0.0,False
Y_Patch10_Cucumber,C,0.0,False
Y_Patch10_Eggplant,C,0.0,False
Y_Patch10_Long_bean,C,0.0,False
Y_Patch10_Pumpkin,C,0.0,False
Y_Patch10_Spinach,C,0.0,False
Y_Patch10_Tomatoes,C,0.0,False
U_Beef,C,0.0,False
U_Chicken,C,0.0,False
U_Egg,C,0.0,False
U_Lamb,C,0.0,False
U_Pork,C,1.0,False
U_Apple,C,0.0,False
U_Avocado,C,0.0,False
U_Banana,C,0.0,False
U_Durian,C,0.0,False
U_Guava,C,1.0,False
U_Mango,C,0.0,False
U_Orange,C,0.0,False
U_Papaya,C,0.0,False
U_Watermelon,C,0.0,False
U_Chickpeas,C,1.0,False
U_Peanuts,C,0.0,False
U_Tempeh,C,0.0,False
U_Tofu,C,0.0,False
U_Corn,C,0.0,False
U_Potato,C,1.0,False
U_Cabbage,C,0.0,False
U_Cucumber,C,0.0,False
U_Eggplant,C,0.0,False
U_Long_bean,C,0.0,False
U_Pumpkin,C,0.0,False
U_Spinach,C,1.0,False
U_Tomatoes,C,0.0,False
